time,CSC_count,PC_count,mean_nutrient
1.219879642136438633e+03,1.000000000000000000e+01,2.360000000000000000e+02,4.100599072099115674e+122
1.219980147558436329e+03,1.000000000000000000e+01,2.350000000000000000e+02,4.094141279340400126e+122
1.220180290318656489e+03,1.000000000000000000e+01,2.350000000000000000e+02,4.081301723121512597e+122
1.220224578720808950e+03,1.000000000000000000e+01,2.350000000000000000e+02,4.078469444216466010e+122
1.220226966061957228e+03,1.000000000000000000e+01,2.350000000000000000e+02,4.078316877780952434e+122
1.220284020933920146e+03,1.000000000000000000e+01,2.350000000000000000e+02,4.074670841340408168e+122
1.220334494239361675e+03,1.000000000000000000e+01,2.360000000000000000e+02,4.071448277113380375e+122
1.220437925086220275e+03,1.000000000000000000e+01,2.370000000000000000e+02,4.064849760633165354e+122
1.220442421446841763e+03,1.000000000000000000e+01,2.370000000000000000e+02,4.064563373872416621e+122
1.220463534145136691e+03,1.000000000000000000e+01,2.370000000000000000e+02,4.063218737223225394e+122
1.220528334022504851e+03,1.000000000000000000e+01,2.370000000000000000e+02,4.059093093797696955e+122
1.220536532500205794e+03,1.000000000000000000e+01,2.360000000000000000e+02,4.058571647564274225e+122
1.220634217940556709e+03,1.000000000000000000e+01,2.360000000000000000e+02,4.052359377049875130e+122
1.220725879794001230e+03,1.000000000000000000e+01,2.350000000000000000e+02,4.046539096877257870e+122
1.220863220025551982e+03,1.000000000000000000e+01,2.350000000000000000e+02,4.037830888367528032e+122
1.220969153001463155e+03,1.000000000000000000e+01,2.340000000000000000e+02,4.031128546102459752e+122
1.221029873715354370e+03,1.000000000000000000e+01,2.340000000000000000e+02,4.027293144729350955e+122
1.221112680062612299e+03,1.000000000000000000e+01,2.350000000000000000e+02,4.022067688989770187e+122
1.221189848294834292e+03,1.000000000000000000e+01,2.350000000000000000e+02,4.017204342299802555e+122
1.221323856798482439e+03,1.000000000000000000e+01,2.360000000000000000e+02,4.008768983026922765e+122
1.221470889704328556e+03,1.000000000000000000e+01,2.370000000000000000e+02,3.999533218046144060e+122
1.221716322918440710e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.984152027719869251e+122
1.221805471964012895e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.978586582619151072e+122
1.221807761041233107e+03,1.000000000000000000e+01,2.370000000000000000e+02,3.978443878483184201e+122
1.221835650214130510e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.976705292499842804e+122
1.222063316760347334e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.962518966696000647e+122
1.222243550658738059e+03,1.000000000000000000e+01,2.370000000000000000e+02,3.951328321316376473e+122
1.222427295327816637e+03,1.000000000000000000e+01,2.370000000000000000e+02,3.939951913072277164e+122
1.222545602493087927e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.932648106335912468e+122
1.222750917896425108e+03,1.000000000000000000e+01,2.390000000000000000e+02,3.919996259572061971e+122
1.222788814765240204e+03,1.000000000000000000e+01,2.390000000000000000e+02,3.917668509846214885e+122
1.222808638545672238e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.916451591418189016e+122
1.222842306378237936e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.914385472925840363e+122
1.222842893893467590e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.914349437469751267e+122
1.222901786677917698e+03,1.000000000000000000e+01,2.390000000000000000e+02,3.910737260791323522e+122
1.222950084634695486e+03,1.000000000000000000e+01,2.390000000000000000e+02,3.907777649326794889e+122
1.222963191182763012e+03,1.000000000000000000e+01,2.390000000000000000e+02,3.906975111572450790e+122
1.223009530259497524e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.904138268420652474e+122
1.223250123362547129e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.889420035656964634e+122
1.223425419664675474e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.878736748425994990e+122
1.223461900449456607e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.876519564198849648e+122
1.223469628375904449e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.876050154278869948e+122
1.223507328118381793e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.873760472781042408e+122
1.223824733289928872e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.854494361471915173e+122
1.224183365391396137e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.832834090822569329e+122
1.224232666063939632e+03,1.000000000000000000e+01,2.440000000000000000e+02,3.829873215177592692e+122
1.224293612902155701e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.826215727423168601e+122
1.224394441814504489e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.820170650409054025e+122
1.224413517573129639e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.819028792970813263e+122
1.224419988419786705e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.818641569793572271e+122
1.224562932875040360e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.810088470513905208e+122
1.224573059741072257e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.809483885430225773e+122
1.224884619878314425e+03,1.000000000000000000e+01,2.390000000000000000e+02,3.790886352753865522e+122
1.224960484227067127e+03,1.000000000000000000e+01,2.390000000000000000e+02,3.786379993596521222e+122
1.224979726083947753e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.785238381715321400e+122
1.225009449191623844e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.783475452994795349e+122
1.225019262813966179e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.782893661236343077e+122
1.225107524043885178e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.777661978353286608e+122
1.225283827078331342e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.767226071707324398e+122
1.225357504463003579e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.762876933714345864e+122
1.225464944689940467e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.756542114359532153e+122
1.225545794382521308e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.751783133718611679e+122
1.225620079147103070e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.747416117737584506e+122
1.225862280084340227e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.733194302148931236e+122
1.225982051673292062e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.726188115408718136e+122
1.226097710945171457e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.719435180968990375e+122
1.226190818482427630e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.714008814289736386e+122
1.226220153759301866e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.712301629924106052e+122
1.226479933085592847e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.697190562429402572e+122
1.226584787825283456e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.691116109020518703e+122
1.226664684400266196e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.686495138773682025e+122
1.226714944269911484e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.683591902866346774e+122
1.226733358025911230e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.682529079247987867e+122
1.226983202826317211e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.668112447546463735e+122
1.227041020742755791e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.664789278905620639e+122
1.227754857041413061e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.623912297763346949e+122
1.227962281105695183e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.612133956819071891e+122
1.228054016247963091e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.606941810893285739e+122
1.228125618065771960e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.602895022576608704e+122
1.228322815360353161e+03,1.000000000000000000e+01,2.440000000000000000e+02,3.591762339037307930e+122
1.228603287564554876e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.575977334060090198e+122
1.228731077832499523e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.568816891894363416e+122
1.228762281542018172e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.567071962754418157e+122
1.228978333601333588e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.554996116243634645e+122
1.229066489477773302e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.550085480718763484e+122
1.229202241338589374e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.542534003702650627e+122
1.229230012278653021e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.540992473947973283e+122
1.229317652085376722e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.536129816036205968e+122
1.229379582972358321e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.532698325516306646e+122
1.229427411710824572e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.530050783983772419e+122
1.229516400881018399e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.525128514196034148e+122
1.229651744326904691e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.517652682986407752e+122
1.229838782031305072e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.507343377147800788e+122
1.229846160842176005e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.506937857436982292e+122
1.229919438899671377e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.502911157001106339e+122
1.229931906782390115e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.502226821399498411e+122
1.230190591569451726e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.488030936742102859e+122
1.230201270081926623e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.487447305689666373e+122
1.230481089605274747e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.472156408442590413e+122
1.230545782044414409e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.468636753329998966e+122
1.230632904511653578e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.463901575533919863e+122
1.230770167712260672e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.456451392066715966e+122
1.230827835821321969e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.453328093743130017e+122
1.230853214347465155e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.451954837627451139e+122
1.230864666593554148e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.451335392159277272e+122
1.230946074841305290e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.446932856572442306e+122
1.230955658794213150e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.446415220184499464e+122
1.230965975972106662e+03,1.000000000000000000e+01,2.440000000000000000e+02,3.445858065454729465e+122
1.231157018143045434e+03,1.000000000000000000e+01,2.440000000000000000e+02,3.435542953812792355e+122
1.231168868520384194e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.434905021111405210e+122
1.231499198261056108e+03,1.000000000000000000e+01,2.430000000000000000e+02,3.417125923577297458e+122
1.231944104519996699e+03,1.000000000000000000e+01,2.420000000000000000e+02,3.393345519023416545e+122
1.231955251193846152e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.392752838466989069e+122
1.232122144334410223e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.383880501803304687e+122
1.232323597956768026e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.373198874960321608e+122
1.232324494071370964e+03,1.000000000000000000e+01,2.410000000000000000e+02,3.373151510476960637e+122
1.232542733119719742e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.361616563274038631e+122
1.232716498292972801e+03,1.000000000000000000e+01,2.400000000000000000e+02,3.352463673847655409e+122
1.233107510356554485e+03,1.000000000000000000e+01,2.390000000000000000e+02,3.331923621768994872e+122
1.233385720657808633e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.317398641632776400e+122
1.233410965302736713e+03,1.000000000000000000e+01,2.370000000000000000e+02,3.316086398730868551e+122
1.233694527434912061e+03,1.000000000000000000e+01,2.370000000000000000e+02,3.301352374702846916e+122
1.233991645750398220e+03,1.000000000000000000e+01,2.370000000000000000e+02,3.285982560796400311e+122
1.234265700282377338e+03,1.000000000000000000e+01,2.370000000000000000e+02,3.271871828725764755e+122
1.234400049897960116e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.264984036883607304e+122
1.234586315931900344e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.255454714209516479e+122
1.234779148035278240e+03,1.000000000000000000e+01,2.370000000000000000e+02,3.245618266218240300e+122
1.234867876708553013e+03,1.000000000000000000e+01,2.380000000000000000e+02,3.241105854381168736e+122
1.235045498162085551e+03,1.000000000000000000e+01,2.370000000000000000e+02,3.232085243729083628e+122
1.235160087212958160e+03,1.000000000000000000e+01,2.360000000000000000e+02,3.226281967648562455e+122
1.235353958926739551e+03,1.000000000000000000e+01,2.350000000000000000e+02,3.216481110181286577e+122
1.235485007530553276e+03,1.000000000000000000e+01,2.350000000000000000e+02,3.209876294433783782e+122
1.235507111519776799e+03,1.000000000000000000e+01,2.340000000000000000e+02,3.208764546684789410e+122
1.235569993582551660e+03,1.000000000000000000e+01,2.340000000000000000e+02,3.205602910208158332e+122
1.235613047309627973e+03,1.000000000000000000e+01,2.340000000000000000e+02,3.203440352127481322e+122
1.235728564261199836e+03,1.000000000000000000e+01,2.340000000000000000e+02,3.197641932194342876e+122
1.235793706197523989e+03,1.000000000000000000e+01,2.330000000000000000e+02,3.194378025032291511e+122
1.235794485745554312e+03,1.000000000000000000e+01,2.340000000000000000e+02,3.194339006000268127e+122
1.235937411070869757e+03,1.000000000000000000e+01,2.340000000000000000e+02,3.187185194421822261e+122
1.235984129258345092e+03,1.000000000000000000e+01,2.340000000000000000e+02,3.184852055559717797e+122
1.236152155651424437e+03,1.000000000000000000e+01,2.340000000000000000e+02,3.176466843099888510e+122
1.236172338244471348e+03,1.000000000000000000e+01,2.340000000000000000e+02,3.175462299958200656e+122
1.236436623056041071e+03,9.000000000000000000e+00,2.360000000000000000e+02,3.162312278267571654e+122
1.236471455600134959e+03,9.000000000000000000e+00,2.360000000000000000e+02,3.160586292329913878e+122
1.236480564602741651e+03,9.000000000000000000e+00,2.360000000000000000e+02,3.160135178873769876e+122
1.236509660713952599e+03,9.000000000000000000e+00,2.350000000000000000e+02,3.158694431250863660e+122
1.236657713757226929e+03,9.000000000000000000e+00,2.360000000000000000e+02,3.151366654040786768e+122
1.236715512707801508e+03,9.000000000000000000e+00,2.350000000000000000e+02,3.148512573716046481e+122
1.236733510252051019e+03,9.000000000000000000e+00,2.350000000000000000e+02,3.147624669771826519e+122
1.236738706019590836e+03,9.000000000000000000e+00,2.350000000000000000e+02,3.147368410282691891e+122
1.236863105293775106e+03,9.000000000000000000e+00,2.340000000000000000e+02,3.141233436217110772e+122
1.237577689190356523e+03,9.000000000000000000e+00,2.340000000000000000e+02,3.106159594364216265e+122
1.237727214353094269e+03,9.000000000000000000e+00,2.350000000000000000e+02,3.098882041766575822e+122
1.237769287170809093e+03,9.000000000000000000e+00,2.340000000000000000e+02,3.096839109597458819e+122
1.237878588162516053e+03,9.000000000000000000e+00,2.340000000000000000e+02,3.091535274064043136e+122
1.237894791029584894e+03,9.000000000000000000e+00,2.330000000000000000e+02,3.090750375782426731e+122
1.237912723652690602e+03,9.000000000000000000e+00,2.330000000000000000e+02,3.089881905314853260e+122
1.238027467638770077e+03,9.000000000000000000e+00,2.330000000000000000e+02,3.084326456929621565e+122
1.238038426058454888e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.083796847667892054e+122
1.238095771507288418e+03,9.000000000000000000e+00,2.330000000000000000e+02,3.081025876419432551e+122
1.238364522674386990e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.068051305390498143e+122
1.238406799124148165e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.066018908927083960e+122
1.238477938903369477e+03,9.000000000000000000e+00,2.330000000000000000e+02,3.062601203365370493e+122
1.238631933874819197e+03,9.000000000000000000e+00,2.330000000000000000e+02,3.055211205862762439e+122
1.238674320911786026e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.053182021064800233e+122
1.238789200996597401e+03,9.000000000000000000e+00,2.330000000000000000e+02,3.047686046083905932e+122
1.238865289113195104e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.044052469116417639e+122
1.239012567731538411e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.037027585421405296e+122
1.239028421378235180e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.036273144537173979e+122
1.239184475661809529e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.028848702249220152e+122
1.239256892567170780e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.025411818481327939e+122
1.239284616941265085e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.024097521372427356e+122
1.239308413507222895e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.022969915355324252e+122
1.239633344466141352e+03,9.000000000000000000e+00,2.330000000000000000e+02,3.007578724609811126e+122
1.239661289428584951e+03,9.000000000000000000e+00,2.330000000000000000e+02,3.006261779004239311e+122
1.239790789485584355e+03,9.000000000000000000e+00,2.320000000000000000e+02,3.000161579226668070e+122
1.239943204754279577e+03,9.000000000000000000e+00,2.310000000000000000e+02,2.992996509446801446e+122
1.240112063943785870e+03,9.000000000000000000e+00,2.310000000000000000e+02,2.985077365924905109e+122
1.240126490284716510e+03,9.000000000000000000e+00,2.320000000000000000e+02,2.984402590766089525e+122
1.240489173587237701e+03,9.000000000000000000e+00,2.320000000000000000e+02,2.967442339845918385e+122
1.240513856159222087e+03,9.000000000000000000e+00,2.320000000000000000e+02,2.966294661984015243e+122
1.240612473441761495e+03,9.000000000000000000e+00,2.330000000000000000e+02,2.961710978460471514e+122
1.241042110113554600e+03,9.000000000000000000e+00,2.330000000000000000e+02,2.941806088502344596e+122
1.241230597356603994e+03,9.000000000000000000e+00,2.340000000000000000e+02,2.933117618463886109e+122
1.241403462194947451e+03,9.000000000000000000e+00,2.350000000000000000e+02,2.925172809732775007e+122
1.241408473430316690e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.924943118915861603e+122
1.241517173238902842e+03,9.000000000000000000e+00,2.370000000000000000e+02,2.919961236105777368e+122
1.241641047782765099e+03,9.000000000000000000e+00,2.380000000000000000e+02,2.914293541284224623e+122
1.241726341362612629e+03,9.000000000000000000e+00,2.380000000000000000e+02,2.910398635654855961e+122
1.241890337100284341e+03,9.000000000000000000e+00,2.380000000000000000e+02,2.902919828377160240e+122
1.241893006081128988e+03,9.000000000000000000e+00,2.380000000000000000e+02,2.902798425829151266e+122
1.242074466695251886e+03,9.000000000000000000e+00,2.380000000000000000e+02,2.894544766137726742e+122
1.242075541319342847e+03,9.000000000000000000e+00,2.390000000000000000e+02,2.894496026292458003e+122
1.242090513292538844e+03,9.000000000000000000e+00,2.390000000000000000e+02,2.893816980125940695e+122
1.242437238740591511e+03,9.000000000000000000e+00,2.390000000000000000e+02,2.878095114435010122e+122
1.242444187941843893e+03,9.000000000000000000e+00,2.390000000000000000e+02,2.877781722847253873e+122
1.242535566242444702e+03,9.000000000000000000e+00,2.390000000000000000e+02,2.873661238864988500e+122
1.242603178857863440e+03,9.000000000000000000e+00,2.380000000000000000e+02,2.870616776504873172e+122
1.242804240793178678e+03,9.000000000000000000e+00,2.380000000000000000e+02,2.861572946709503884e+122
1.242904302017423561e+03,9.000000000000000000e+00,2.390000000000000000e+02,2.857086340669413656e+122
1.243145072046466339e+03,9.000000000000000000e+00,2.390000000000000000e+02,2.846307474165879796e+122
1.243259844479593994e+03,9.000000000000000000e+00,2.390000000000000000e+02,2.841188691330240172e+122
1.243275212215712145e+03,9.000000000000000000e+00,2.390000000000000000e+02,2.840504531966737627e+122
1.243361211534623635e+03,9.000000000000000000e+00,2.390000000000000000e+02,2.836676832765921159e+122
1.243381631778032897e+03,9.000000000000000000e+00,2.380000000000000000e+02,2.835769183460708263e+122
1.243381765153910692e+03,9.000000000000000000e+00,2.370000000000000000e+02,2.835763256999142807e+122
1.243521681112872784e+03,9.000000000000000000e+00,2.380000000000000000e+02,2.829546204601512202e+122
1.243593430302027400e+03,9.000000000000000000e+00,2.380000000000000000e+02,2.826365076994298349e+122
1.243699817474172050e+03,9.000000000000000000e+00,2.370000000000000000e+02,2.821653515903890883e+122
1.243790167614450411e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.817658855930079208e+122
1.243973073734620357e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.809583457648974649e+122
1.244009449594154830e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.807982047765499780e+122
1.244152065756113188e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.801707096246627148e+122
1.244157989528162261e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.801447039352461401e+122
1.244201257474873273e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.799547728691423566e+122
1.244237736670660752e+03,9.000000000000000000e+00,2.370000000000000000e+02,2.797947505962599397e+122
1.244273011658947098e+03,9.000000000000000000e+00,2.370000000000000000e+02,2.796400992362519002e+122
1.244326965649445810e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.794036867981394442e+122
1.244411857759269651e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.790320259934561174e+122
1.244644215724189507e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.780161073747208299e+122
1.244700166904925936e+03,9.000000000000000000e+00,2.350000000000000000e+02,2.777723675371713535e+122
1.244887610692304634e+03,9.000000000000000000e+00,2.350000000000000000e+02,2.769565230290627456e+122
1.244954464517796168e+03,9.000000000000000000e+00,2.350000000000000000e+02,2.766663980214165931e+122
1.245021360339464763e+03,9.000000000000000000e+00,2.350000000000000000e+02,2.763763948738313904e+122
1.245380111475632930e+03,9.000000000000000000e+00,2.350000000000000000e+02,2.748227865628428658e+122
1.245651937496243363e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.736522335979351483e+122
1.245713770956393773e+03,9.000000000000000000e+00,2.350000000000000000e+02,2.733870968955944825e+122
1.246167956908652286e+03,9.000000000000000000e+00,2.350000000000000000e+02,2.714449340762873270e+122
1.246180750112265287e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.713905203639763772e+122
1.246306194027491301e+03,9.000000000000000000e+00,2.360000000000000000e+02,2.708570729953190464e+122
1.246494994962398778e+03,9.000000000000000000e+00,2.350000000000000000e+02,2.700557794863623748e+122
1.246543295317166894e+03,9.000000000000000000e+00,2.350000000000000000e+02,2.698513935072123101e+122
1.246604122624797583e+03,9.000000000000000000e+00,2.340000000000000000e+02,2.695941937453186253e+122
1.246685983120509036e+03,9.000000000000000000e+00,2.340000000000000000e+02,2.692483879972479879e+122
1.247006102071458827e+03,9.000000000000000000e+00,2.340000000000000000e+02,2.678978344745825582e+122
1.247498313474288352e+03,9.000000000000000000e+00,2.330000000000000000e+02,2.658356382515426386e+122
1.247618231207734198e+03,9.000000000000000000e+00,2.340000000000000000e+02,2.653361285620437403e+122
1.247629638173590138e+03,9.000000000000000000e+00,2.340000000000000000e+02,2.652887028529584531e+122
1.247712475559224004e+03,9.000000000000000000e+00,2.330000000000000000e+02,2.649443589137218809e+122
1.247749383924984159e+03,9.000000000000000000e+00,2.320000000000000000e+02,2.647911349135636338e+122
1.248014642097433125e+03,9.000000000000000000e+00,2.310000000000000000e+02,2.636905602330411513e+122
1.248089281523973341e+03,9.000000000000000000e+00,2.310000000000000000e+02,2.633821632078843910e+122
1.248177113405239879e+03,9.000000000000000000e+00,2.300000000000000000e+02,2.630196817061286298e+122
1.248233008127372159e+03,9.000000000000000000e+00,2.300000000000000000e+02,2.627893220866070370e+122
1.248340879571265759e+03,9.000000000000000000e+00,2.300000000000000000e+02,2.623451395195465426e+122
1.248414278754513816e+03,9.000000000000000000e+00,2.290000000000000000e+02,2.620434143410336131e+122
1.248471732777236184e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.618075072504638129e+122
1.248521753640555971e+03,9.000000000000000000e+00,2.290000000000000000e+02,2.616023057264752987e+122
1.248874939375054964e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.601545608909801984e+122
1.248911730429572799e+03,9.000000000000000000e+00,2.290000000000000000e+02,2.600045851614359550e+122
1.248987942995528329e+03,9.000000000000000000e+00,2.290000000000000000e+02,2.596940899592101939e+122
1.249012017729194213e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.595961249777376243e+122
1.249038278385765352e+03,9.000000000000000000e+00,2.290000000000000000e+02,2.594893053429632204e+122
1.249131723474954697e+03,9.000000000000000000e+00,2.290000000000000000e+02,2.591093581419643811e+122
1.249396567978742041e+03,9.000000000000000000e+00,2.290000000000000000e+02,2.580340786415680603e+122
1.249407787126575158e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.579887174722727701e+122
1.249421555098880617e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.579330607020578510e+122
1.249875349865657881e+03,9.000000000000000000e+00,2.290000000000000000e+02,2.561022599317462432e+122
1.249913522399459225e+03,9.000000000000000000e+00,2.300000000000000000e+02,2.559490765325825735e+122
1.250154722209187184e+03,9.000000000000000000e+00,2.290000000000000000e+02,2.549817394625704411e+122
1.250416034268601607e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.539377025940954521e+122
1.250423048771231606e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.539097918527719169e+122
1.250686885589254871e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.528600992101596643e+122
1.250789720010228848e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.524526569106621988e+122
1.250867484112636248e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.521450426872417581e+122
1.250878874342308109e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.521000408527016581e+122
1.250903492546869757e+03,9.000000000000000000e+00,2.280000000000000000e+02,2.520027937669906111e+122
1.251043630622545152e+03,9.000000000000000000e+00,2.290000000000000000e+02,2.514494324346760997e+122
1.251072166881141356e+03,9.000000000000000000e+00,2.290000000000000000e+02,2.513369991250763720e+122
1.251514181695856678e+03,9.000000000000000000e+00,2.300000000000000000e+02,2.495992466383400997e+122
1.251597114264313632e+03,9.000000000000000000e+00,2.310000000000000000e+02,2.492748953037457515e+122
1.251647030576098359e+03,9.000000000000000000e+00,2.310000000000000000e+02,2.490799250600929680e+122
1.251682508071449320e+03,9.000000000000000000e+00,2.300000000000000000e+02,2.489414603880535846e+122
1.251688907786553045e+03,9.000000000000000000e+00,2.300000000000000000e+02,2.489164969052030344e+122
1.251988103479420488e+03,9.000000000000000000e+00,2.310000000000000000e+02,2.477495359624281298e+122
1.251990284575620990e+03,9.000000000000000000e+00,2.310000000000000000e+02,2.477410688568692958e+122
1.252023518393070390e+03,8.000000000000000000e+00,2.310000000000000000e+02,2.476120582137624673e+122
1.252503074969118870e+03,8.000000000000000000e+00,2.310000000000000000e+02,2.457549281325680937e+122
1.252649843494137258e+03,8.000000000000000000e+00,2.300000000000000000e+02,2.451897537501552098e+122
1.252664919121366665e+03,8.000000000000000000e+00,2.290000000000000000e+02,2.451318342225755936e+122
1.252713250356002845e+03,8.000000000000000000e+00,2.290000000000000000e+02,2.449461927915557309e+122
1.253090344313127162e+03,8.000000000000000000e+00,2.290000000000000000e+02,2.434988627730842079e+122
1.253264460576938973e+03,8.000000000000000000e+00,2.290000000000000000e+02,2.428345332089831691e+122
1.253441364841075711e+03,8.000000000000000000e+00,2.290000000000000000e+02,2.421614076956612301e+122
1.253508477902088771e+03,8.000000000000000000e+00,2.300000000000000000e+02,2.419067485468914230e+122
1.253713216813242298e+03,8.000000000000000000e+00,2.310000000000000000e+02,2.411306878728384196e+122
1.253795156986627489e+03,8.000000000000000000e+00,2.320000000000000000e+02,2.408210909276500576e+122
1.253936210327131221e+03,8.000000000000000000e+00,2.310000000000000000e+02,2.402888292500851926e+122
1.253936262893972071e+03,8.000000000000000000e+00,2.310000000000000000e+02,2.402886313286814181e+122
1.254239306092312063e+03,8.000000000000000000e+00,2.310000000000000000e+02,2.391476328435839870e+122
1.254432819467886929e+03,8.000000000000000000e+00,2.310000000000000000e+02,2.384224886425113256e+122
